tweet_id,airline_sentiment,airline,text,tweet_coord,tweet_created,tweet_location,user_timezone,predicted_sentiment,predicted_topic
5.69865675793171e+17,negative,Southwest,southwestair loses baggage day ago still idea interest find item new job bag unacceptable,"[0.0, 0.0]",2015-02-23 06:25:39 -0800,"Saint Louis, MO USA",Central Time (US & Canada),negative,1
5.69862767236256e+17,negative,Southwest,southwestair fix wifi rd flight work series plane like old plane,"[0.0, 0.0]",2015-02-23 06:14:05 -0800,"Old Hickory, TN",Central Time (US & Canada),negative,1
5.69857504768758e+17,negative,Southwest,southwestair mdwsan like flight im watch free tv work wont hardly access website include,"[0.0, 0.0]",2015-02-23 05:53:11 -0800,Sunny Florida,Eastern Time (US & Canada),negative,2
5.69855106583282e+17,negative,Southwest,southwestair almost gate sf please wait second,"[0.0, 0.0]",2015-02-23 05:43:39 -0800,"Boston, MA",Eastern Time (US & Canada),negative,3
5.69851178982339e+17,negative,Southwest,southwestair rt kkwhb paid early bird boarding get b say lady well system dead didnt understand,"[0.0, 0.0]",2015-02-23 05:28:03 -0800,"Boston, MA",Central Time (US & Canada),negative,1
5.698420954832e+17,negative,Southwest,southwestair gate agent give wrong departure info cause miss flight stand nothappy,"[0.0, 0.0]",2015-02-23 04:51:57 -0800,"Atlanta, GA",Eastern Time (US & Canada),negative,1
5.69837786930541e+17,negative,Southwest,southwestair bag lose accord rep dont even know please help,"[0.0, 0.0]",2015-02-23 04:34:50 -0800,Memphis,Central Time (US & Canada),negative,3
5.69813808987787e+17,negative,Southwest,southwestair really carrier staffed youve get triple loop one employee sight okc,"[0.0, 0.0]",2015-02-23 02:59:33 -0800,Oklahoma City,Central Time (US & Canada),negative,1
5.69779173461336e+17,negative,Southwest,southwestair get home hour half late flight least baggage deliver soak wet,"[0.0, 0.0]",2015-02-23 00:41:55 -0800,"Tucson, AZ",Arizona,negative,3
5.69748667793588e+17,negative,Southwest,southwestair cancel flightled flight reschedule ewk give pseudovoucher direct bad daysinn existence fail,"[0.0, 0.0]",2015-02-22 22:40:42 -0800,"College Park, MD",Eastern Time (US & Canada),negative,3
5.69734069988287e+17,negative,Southwest,southwestair need train employee lease somewhat empathetic lose luggage monika mwa need pr lesson,"[0.0, 0.0]",2015-02-22 21:42:42 -0800,"Boston, MA",Central Time (US & Canada),negative,2
5.69731970562961e+17,negative,Southwest,southwestair completely let tonight gate agent ambivalence much sad amp,"[0.0, 0.0]",2015-02-22 21:34:21 -0800,"Phoenix, Arizona USA",Arizona,negative,0
5.6972848338493e+17,negative,Southwest,southwestair flight cancel flightled new flight hour late flightr sleep airport tonight cant even give boarding group seat thx,"[0.0, 0.0]",2015-02-22 21:20:30 -0800,"Boston, MA",Eastern Time (US & Canada),negative,3
5.69726038932111e+17,negative,Southwest,southwestair youre right ive travel day guy drop ball make long night,"[0.0, 0.0]",2015-02-22 21:10:47 -0800,Nashville & Memphis,Central Time (US & Canada),negative,3
5.69720247948861e+17,negative,Southwest,southwestair jparkermastin customer service passive response disappointed flown sw rethink,"[0.0, 0.0]",2015-02-22 20:47:46 -0800,"Boston, MA",Eastern Time (US & Canada),negative,3
5.69716065741046e+17,negative,Southwest,southwestair broke stroller wife baby gate checked told problem call list prefer line,"[0.0, 0.0]",2015-02-22 20:31:09 -0800,"Lincoln, NE",Central Time (US & Canada),negative,2
5.69714755838935e+17,negative,Southwest,southwestair nbd able figure workaround want help get bag less hour late flightr muchas grassy as,"[0.0, 0.0]",2015-02-22 20:25:57 -0800,"Seattle, WA",Central Time (US & Canada),negative,4
5.69714651489051e+17,negative,Southwest,southwestair luggage delivery really told midnight multiple time lie crazy bad business,"[0.0, 0.0]",2015-02-22 20:25:32 -0800,"Aurora, OH",Quito,negative,0
5.69713556935078e+17,negative,Southwest,southwestair dont get common courtesy phone call answer either policy bad people fire dissaponted,"[0.0, 0.0]",2015-02-22 20:21:11 -0800,"Aurora, OH",Quito,negative,3
5.69709058636321e+17,negative,Southwest,southwestair apology whatever please deliver bag like say would feel like employee lie,"[0.0, 0.0]",2015-02-22 20:03:18 -0800,"Aurora, OH",Quito,negative,0
5.69708173831094e+17,negative,Southwest,southwestair robot run account one doesnt remember anything ask conversation,"[0.0, 0.0]",2015-02-22 19:59:47 -0800,"Aurora, OH",Quito,negative,0
5.69706320212787e+17,negative,Southwest,southwestair never really lose put another flight knowledge werent sure flight ty,"[0.0, 0.0]",2015-02-22 19:52:26 -0800,Kansas City,Central Time (US & Canada),negative,3
5.69704454376661e+17,negative,Southwest,southwestair respond specialolympics athlete notcool southwest,"[0.0, 0.0]",2015-02-22 19:45:01 -0800,"Denver, CO",Mountain Time (US & Canada),negative,1
5.69703794453295e+17,negative,Southwest,southwestair whole family special olympic athlete cant even call,"[0.0, 0.0]",2015-02-22 19:42:23 -0800,"Denver, CO",Mountain Time (US & Canada),negative,0
5.69703041957564e+17,negative,Southwest,southwestair would really like baggage yesterday employee akron give tough time,"[0.0, 0.0]",2015-02-22 19:39:24 -0800,"Aurora, OH",Quito,negative,2
5.69701285588541e+17,negative,Southwest,southwestair wait min baggage mdwgtmem inflight service suspend drink frown sad andry poutingonfused face,"[0.0, 0.0]",2015-02-22 19:32:25 -0800,Memphis,Eastern Time (US & Canada),negative,0
5.69698892528222e+17,negative,Southwest,southwestair try rebook fare wan na get away pricing disappear time refresh normal,"[0.0, 0.0]",2015-02-22 19:22:55 -0800,Chicago by way of California,Central Time (US & Canada),negative,3
5.69695695868817e+17,negative,Southwest,southwestair flymidway minute wait bag need sunday night,"[41.79410567, -87.74243312]",2015-02-22 19:10:12 -0800,"Boston, MA",Eastern Time (US & Canada),negative,3
5.69692110619877e+17,negative,Southwest,southwestair ok suppose california hr ago,"[0.0, 0.0]",2015-02-22 18:55:58 -0800,Baltimore ,Eastern Time (US & Canada),negative,3
5.69691767953437e+17,negative,Southwest,southwestair need cancel flight one leg flight cant seem online hold phone minute help,"[0.0, 0.0]",2015-02-22 18:54:36 -0800,Chicago by way of California,Central Time (US & Canada),negative,3
5.69691144897954e+17,negative,Southwest,southwestair alist prefer dendal flight cancel flightled min prior boarding best option tue afternoon seriously epic fail,"[0.0, 0.0]",2015-02-22 18:52:07 -0800,Colorado,Mountain Time (US & Canada),negative,3
5.69688749208179e+17,negative,Southwest,southwestair deal multiple office last day youve completely lose customer unless bag back,"[0.0, 0.0]",2015-02-22 18:42:36 -0800,"Boston, MA",Eastern Time (US & Canada),negative,1
5.69688256247427e+17,negative,Southwest,southwestair get call rdu baggage except doesnt help bc cant get im fly back home,"[0.0, 0.0]",2015-02-22 18:40:39 -0800,"Tallahassee, FL",America/Chicago,negative,3
5.69685957437362e+17,negative,Southwest,southwestair example cant pay hotel amp food transport alternate city fly give clear record alt flight,"[0.0, 0.0]",2015-02-22 18:31:31 -0800,"Cambridge, MA",Atlantic Time (Canada),negative,4
5.69685259412836e+17,negative,Southwest,southwestair tough take zero meaningful assistance strand day another matter look sign care abt cust,"[0.0, 0.0]",2015-02-22 18:28:44 -0800,"Cambridge, MA",Atlantic Time (Canada),negative,1
5.69684982366667e+17,negative,Southwest,southwestair dont apologize something word mean nothing action work eom,"[0.0, 0.0]",2015-02-22 18:27:38 -0800,North New Jersey,Atlantic Time (Canada),negative,3
5.69684626949718e+17,negative,Southwest,southwestair hour half come back damage happy persevere face,"[0.0, 0.0]",2015-02-22 18:26:13 -0800,"New York, NY, DC & Maryland",Quito,negative,3
5.69683780593545e+17,negative,Southwest,southwestair customer service rather inconsistent information,"[0.0, 0.0]",2015-02-22 18:22:52 -0800,"Las Vegas, NV",Pacific Time (US & Canada),negative,3
5.69683741779599e+17,negative,Southwest,southwestair make u tru find space flight customer service bad spiritairlines,"[0.0, 0.0]",2015-02-22 18:22:42 -0800,"Boston, MA",Eastern Time (US & Canada),negative,3
5.69683334311367e+17,negative,Southwest,southwestair delay pay b ticket board flight early im last board middle seat waste,"[0.0, 0.0]",2015-02-22 18:21:05 -0800,South Texas,Eastern Time (US & Canada),negative,1
5.6968274771277e+17,negative,Southwest,southwestair disappointed handle tonight cancel flight dallas flight cancel flight contingency,"[0.0, 0.0]",2015-02-22 18:18:45 -0800,"Boston, MA",Eastern Time (US & Canada),negative,3
5.69681184898163e+17,negative,Southwest,southwestair care mighty dollar,"[0.0, 0.0]",2015-02-22 18:12:33 -0800,"Boston, MA",Eastern Time (US & Canada),negative,1
5.69675861160387e+17,negative,Southwest,expect help gtsouthwestair lt flt canx last minute weather flew home weatherless united,"[0.0, 0.0]",2015-02-22 17:51:24 -0800,"Boston, MA",Central Time (US & Canada),negative,3
5.69672091550659e+17,negative,Southwest,southwestair wifi slow totally precludes work web book swa business travel wish hadnt lit fire,"[0.0, 0.0]",2015-02-22 17:36:25 -0800,Brooklyn NY,Central Time (US & Canada),negative,4
5.69671200978436e+17,negative,Southwest,southwestair staff overall awful multiple airport would switch airline another flight available,"[0.0, 0.0]",2015-02-22 17:32:52 -0800,"Boston, MA",Central Time (US & Canada),negative,3
5.69670081946333e+17,negative,Southwest,southwestair flight paid wifi cant load website functionally except live stream unacceptable,"[0.0, 0.0]",2015-02-22 17:28:26 -0800,"Boston, MA",Quito,negative,3
5.69668913916568e+17,negative,Southwest,southwestair youve inspire start airline combat weak as airline sick shit,"[0.0, 0.0]",2015-02-22 17:23:47 -0800,"Boston, MA",Pacific Time (US & Canada),negative,1
5.69667923326972e+17,negative,Southwest,southwestair everyones flight cancel flightled today deserve,"[0.0, 0.0]",2015-02-22 17:19:51 -0800,USA,Eastern Time (US & Canada),negative,3
5.69666470482805e+17,negative,Southwest,southwestair wifi bad investment ever make,"[0.0, 0.0]",2015-02-22 17:14:05 -0800,The happiest place on Earth!,Eastern Time (US & Canada),negative,3
5.69660864653099e+17,negative,Southwest,southwestair sit newark flight cancel flightled apparent reason told sorry hr wait,"[0.0, 0.0]",2015-02-22 16:51:48 -0800,"Boston, MA",Eastern Time (US & Canada),negative,3
5.6965738972255e+17,negative,Southwest,southwestair couldnt bother help lose luggage single helpful employee owner found bwi,"[0.0, 0.0]",2015-02-22 16:38:00 -0800,"Boston, MA",Eastern Time (US & Canada),negative,1
5.69655614432915e+17,negative,Southwest,southwestair seriously four delay take minute get vega flylaxairport amp connect flight ridiculous,"[0.0, 0.0]",2015-02-22 16:30:56 -0800,"Boston, MA",Eastern Time (US & Canada),negative,3
5.69652584761463e+17,negative,Southwest,southwestair get shit together owe bag,"[0.0, 0.0]",2015-02-22 16:18:54 -0800,"Boston, MA",Eastern Time (US & Canada),negative,1
5.69651470615888e+17,negative,Southwest,southwestair request boarding pas texted still havent receive,"[0.0, 0.0]",2015-02-22 16:14:28 -0800,college,Eastern Time (US & Canada),negative,0
5.69650294746821e+17,negative,Southwest,southwestair give one try figure could get hr flight right nope delayed hr seem every time,"[32.73284288, -117.19634507]",2015-02-22 16:09:48 -0800,"Boston, MA",Pacific Time (US & Canada),negative,3
5.69648240150204e+17,negative,Southwest,southwestair understand air delay control terrible telephone support apps online access work,"[40.91497406, -81.43686526]",2015-02-22 16:01:38 -0800,Salt Lake City,Mountain Time (US & Canada),negative,4
5.69644350906311e+17,negative,Southwest,southwestair cant board thanks guy move standby ive hold boarding pas since pm yesterday,"[0.0, 0.0]",2015-02-22 15:46:11 -0800,"Boston, MA",Alaska,negative,3
5.69639587842281e+17,negative,Southwest,southwestair two delayed flight row neither one explain,"[0.0, 0.0]",2015-02-22 15:27:15 -0800,ATX/LA,Pacific Time (US & Canada),negative,3
5.69638751598563e+17,negative,Southwest,southwestair sleep floor like im homeless delayed flight equipment isnt work job get,"[0.0, 0.0]",2015-02-22 15:23:56 -0800,"Boston, MA",Alaska,negative,1
5.69638417505497e+17,negative,Southwest,southwestair guy stop service denver horrible get stuck every time ive almost hr,"[0.0, 0.0]",2015-02-22 15:22:36 -0800,"Boston, MA",Alaska,negative,3
5.69630183747154e+17,negative,Southwest,southwestair unpleasant experience phone one agent cancel flightled flight name amp agent id,"[0.0, 0.0]",2015-02-22 14:49:53 -0800,Missouri,Central Time (US & Canada),negative,3
5.6962638994466e+17,negative,Southwest,southwestair weve gate long time gon na miss connection mdw ack httpskeptical annoyed undecided uneasy hesitanttcoqrxvzfrdz,"[0.0, 0.0]",2015-02-22 14:34:49 -0800,"Boston, MA",Pacific Time (US & Canada),negative,4
5.69624788244828e+17,negative,Southwest,southwestair sort im arrive day late flight incur overnight cost connect city cool,"[0.0, 0.0]",2015-02-22 14:28:27 -0800,Baltimore,Central Time (US & Canada),negative,3
5.69622053214507e+17,negative,Southwest,southwestair promise room wednesday wentook hotel charge u per room pink paper need white,"[0.0, 0.0]",2015-02-22 14:17:35 -0800,"Boston, MA",Eastern Time (US & Canada),negative,3
5.69615736387326e+17,negative,Southwest,southwestair baggage delivery bwi delayed unnecessarily chaotic disappoint long trip frequent traveler,"[0.0, 0.0]",2015-02-22 13:52:29 -0800,"Washington, DC",Eastern Time (US & Canada),negative,4
5.696152066256e+17,negative,Southwest,southwestair carrier fly way past sw cancel flightlation alaskaair jetblue get passenger much late flightr,"[0.0, 0.0]",2015-02-22 13:50:22 -0800,no where,Pacific Time (US & Canada),negative,4
5.69613284455948e+17,negative,Southwest,southwestair call someone monday customer relation disappointed treat customer service,"[0.0, 0.0]",2015-02-22 13:42:44 -0800,"Boston, MA",Eastern Time (US & Canada),negative,3
5.69613113718219e+17,negative,Southwest,southwestair complimentary hotel voucher b night crappiest hotel ever wouldnt wish bad enemy,"[0.0, 0.0]",2015-02-22 13:42:03 -0800,"Boston, MA",Eastern Time (US & Canada),negative,4
5.69612549458522e+17,negative,Southwest,southwestair bad air line ever compassion handicapped,"[0.0, 0.0]",2015-02-22 13:39:49 -0800,"Boston, MA",Eastern Time (US & Canada),negative,0
5.69611549960045e+17,negative,Southwest,southwestair bunch liar cancel flightled flight rebooked u four day late flightr,"[0.0, 0.0]",2015-02-22 13:35:51 -0800,"Boston, MA",Eastern Time (US & Canada),negative,4
5.6960419803317e+17,negative,Southwest,southwestair ridiculous want charge change flight even multiple seat available flight need,"[0.0, 0.0]",2015-02-22 13:06:38 -0800,"Boston, MA",Eastern Time (US & Canada),negative,3
5.6960227898812e+17,negative,Southwest,southwestair try find airfare family price ridiculous almost usairways notmadeofmoney,"[0.0, 0.0]",2015-02-22 12:59:00 -0800,"Boston, MA",Eastern Time (US & Canada),negative,0
5.6958907971038e+17,negative,Southwest,southwestair still dont know ski get call back bag svc airport left several msg,"[0.0, 0.0]",2015-02-22 12:06:33 -0800,Bethesda MD,Quito,negative,0
5.6958837503796e+17,negative,Southwest,southwestair wife flight dal get cancel flightled find option get back home phxgtwink smirkal,"[33.00605781, -96.76519155]",2015-02-22 12:03:45 -0800,"Dallas, Tx",Central Time (US & Canada),negative,3
5.69577548318777e+17,negative,Southwest,southwestair thx note flight cancel flightled today book go another carrier frown sad andry pout,"[0.0, 0.0]",2015-02-22 11:20:44 -0800,"boulder, co",Pacific Time (US & Canada),negative,3
5.69576624158437e+17,negative,Southwest,southwestair could get phone call customer service rep get issue resolve,"[0.0, 0.0]",2015-02-22 11:17:04 -0800,"Boston, MA",Eastern Time (US & Canada),negative,3
5.69567144318366e+17,negative,Southwest,southwestair flight get cancel flightled hr takeoff customer service hold minute,"[0.0, 0.0]",2015-02-22 10:39:23 -0800,Wichita,Central Time (US & Canada),negative,3
5.69566673235272e+17,negative,Southwest,southwestair wait half hour checked baggage deliver update ground crew,"[38.84884095, -77.04207298]",2015-02-22 10:37:31 -0800,"Rockville, Maryland",Eastern Time (US & Canada),negative,3
5.69561754163769e+17,negative,Southwest,southwestair like say could reach anyone company rent car chalk whole thing loss,"[0.0, 0.0]",2015-02-22 10:17:58 -0800,"Boston, MA",Quito,negative,0
5.69556215375614e+17,negative,Southwest,southwestair frequent traveler ive never treat coldly amp airline offer nothing flight cancel flightled nolove,"[0.0, 0.0]",2015-02-22 09:55:58 -0800,"Boston, MA",Eastern Time (US & Canada),negative,3
5.69555719885886e+17,negative,Southwest,southwestair neveryamind paid flight new bag easy business class customer right httpskeptical annoyed undecided uneasy hesitanttcovnjjiao,"[0.0, 0.0]",2015-02-22 09:54:00 -0800,"31.708674,34.993824",Eastern Time (US & Canada),negative,2
5.69555199062225e+17,negative,Southwest,southwestair totally ruin birthday weekend cancel flight flight reason offer point drink transport nolove cali,"[0.0, 0.0]",2015-02-22 09:51:55 -0800,"Boston, MA",Eastern Time (US & Canada),negative,3
5.69554826616381e+17,negative,Southwest,southwestair whats happen customer service cancel flightled flight day amp uninformed unapologetic staff nolove cali,"[0.0, 0.0]",2015-02-22 09:50:27 -0800,"Boston, MA",Eastern Time (US & Canada),negative,3
5.6955297136264e+17,negative,Southwest,southwestair maybe comped quietly accepted delay cancel flightations instead irate youd less issue justsaying,"[0.0, 0.0]",2015-02-22 09:43:04 -0800,"Boston, MA",Eastern Time (US & Canada),negative,4
5.69551863260914e+17,negative,Southwest,southwestair didnt nothing ruin wet frustrate travel hour cant change clean clothes,"[0.0, 0.0]",2015-02-22 09:38:40 -0800,"Boston, MA",Eastern Time (US & Canada),negative,3
5.69549686857736e+17,negative,Southwest,southwestair try hr contact sw twitter fb phone email w reply hr late flightr u respond could point,"[0.0, 0.0]",2015-02-22 09:30:01 -0800,"Boston, MA",Quito,negative,3
5.69543955622339e+17,negative,Southwest,southwestair never awful customer service conflict service outrageous,"[0.0, 0.0]",2015-02-22 09:07:15 -0800,Ohio,Quito,negative,3
5.69528523418776e+17,negative,Southwest,southwestair wasnt hour frustrate hang,"[0.0, 0.0]",2015-02-22 08:05:55 -0800,"Boston, MA",Eastern Time (US & Canada),negative,3
5.6952717635097e+17,negative,Southwest,southwestair thanks terrible service strand mdw day amp cant find confirmation rebooked flight mke,"[0.0, 0.0]",2015-02-22 08:00:34 -0800,"Cambridge, MA",Atlantic Time (Canada),negative,3
5.69521838625313e+17,negative,Southwest,southwestair aarp jimcramer yo mom say hire staff accommodate audience could learn lot shes fl,"[0.0, 0.0]",2015-02-22 07:39:22 -0800,"Boston, MA",Quito,negative,0
5.69516377524077e+17,negative,Southwest,southwestair never able talk someone buy another new ticket call shortly refund,"[0.0, 0.0]",2015-02-22 07:17:40 -0800,"Nashville, TN",Central Time (US & Canada),negative,4
5.69515731022455e+17,negative,Southwest,southwestair tfw jimcramer aarp tyspent total hr min hold cell battery die finally make arrangement w kind rep,"[0.0, 0.0]",2015-02-22 07:15:06 -0800,"Boston, MA",Quito,negative,3
5.69510774957171e+17,negative,Southwest,southwestair min hold finally hung ridiculous wait time assist cancel flight reservation,"[0.0, 0.0]",2015-02-22 06:55:24 -0800,"Boston, MA",Central Time (US & Canada),negative,3
5.69508406551323e+17,negative,Southwest,southwestair woman get plane hold seat bulkhead friend c boarding pass paid earlybird thx,"[36.12665696, -86.66953068]",2015-02-22 06:45:59 -0800,"Boston, MA",Eastern Time (US & Canada),negative,2
5.69506823818117e+17,negative,Southwest,southwestair plane switch meant back plane disappointed,"[0.0, 0.0]",2015-02-22 06:39:42 -0800,"Boston, MA",Eastern Time (US & Canada),negative,0
5.69502188562547e+17,negative,Southwest,southwestair customerservicefail almost miss flight long slow bwi ticket line rather make complaint flight,"[0.0, 0.0]",2015-02-22 06:21:17 -0800,Bethesda MD,Quito,negative,3
5.69499788934292e+17,negative,Southwest,southwestair start new job tomorrow amp cancel flight flight bwilax really cant get another flight today,"[0.0, 0.0]",2015-02-22 06:11:45 -0800,Baltimore,Central Time (US & Canada),negative,3
5.69496793668592e+17,negative,Southwest,southwestair human contact mths americanair cust relation refund dept ever problem u human talk,"[0.0, 0.0]",2015-02-22 05:59:51 -0800,"Boston, MA",Quito,negative,0
5.69493077368422e+17,negative,Southwest,southwestair cxed almost entire east coast flight plane take travel fine need get nev asap,"[0.0, 0.0]",2015-02-22 05:45:04 -0800,Philadelphia PA,Eastern Time (US & Canada),negative,3
5.69491425110467e+17,negative,Southwest,southwestair hour hold customer service never u sw,"[0.0, 0.0]",2015-02-22 05:38:31 -0800,"Havertown, Pa.",Eastern Time (US & Canada),negative,3
5.69483821080453e+17,negative,Southwest,southwestair stuck nyc flight cancel flightled day row long wait time phone run swa help,"[0.0, 0.0]",2015-02-22 05:08:18 -0800,"Loomis, CA (Near SacTown)",Pacific Time (US & Canada),negative,3
5.69483642931692e+17,negative,Southwest,southwestair ever reinstate cancel flight flight,"[41.65451582, -70.61064187]",2015-02-22 05:07:35 -0800,"Nashville, TN",Central Time (US & Canada),negative,3
5.69482497496474e+17,negative,Southwest,southwestair im run money keep pay hotel room amp food nyc dont help people spent,"[0.0, 0.0]",2015-02-22 05:03:02 -0800,"Loomis, CA (Near SacTown)",Pacific Time (US & Canada),negative,3
5.69453233044885e+17,negative,Southwest,southwestair flight cancel flightledtried get refund hold get flight would depart,"[39.87638268, -75.23929034]",2015-02-22 03:06:45 -0800,"Boston, MA",Eastern Time (US & Canada),negative,3
5.69384007550394e+17,negative,Southwest,southwestair use luv swa hour counting hold flight cancel flight noluv,"[0.0, 0.0]",2015-02-21 22:31:40 -0800,San Diego CA,Arizona,negative,3
5.693775436877e+17,negative,Southwest,southwestair luggage flight bc ur flight n wont end ur goin httpskeptical annoyed undecided uneasy hesitanttcozjlztua,"[0.0, 0.0]",2015-02-21 22:05:59 -0800,"Tallahassee, FL",America/Chicago,negative,2
5.69374522157208e+17,negative,Southwest,southwestair hr hang oh understand thing get crazy n sometimes hour isnt long enough,"[0.0, 0.0]",2015-02-21 21:53:59 -0800,"Tallahassee, FL",America/Chicago,negative,3
5.69373258010661e+17,negative,Southwest,southwestair want explain hold hr tonight try reach customer service learn theyre monfr,"[0.0, 0.0]",2015-02-21 21:48:57 -0800,SoCal,Arizona,negative,3
5.6937294772018e+17,negative,Southwest,southwestair cancel flightled flight asshole phone support worstairline,"[0.0, 0.0]",2015-02-21 21:47:43 -0800,"San Diego, CA",Pacific Time (US & Canada),negative,3
5.69369185559699e+17,negative,Southwest,southwestair hold hr whats,"[0.0, 0.0]",2015-02-21 21:32:46 -0800,"Boston, MA",Central Time (US & Canada),negative,3
5.69365709500711e+17,negative,Southwest,southwestair real issue try get thru hold hour amp get disconnect please help,"[0.0, 0.0]",2015-02-21 21:18:58 -0800,"Dallas, Texas",Central Time (US & Canada),negative,3
5.69364328857641e+17,negative,Southwest,southwestair hold hour wait speak someone cancel flightled flight philly orl,"[0.0, 0.0]",2015-02-21 21:13:28 -0800,USA,Eastern Time (US & Canada),negative,3
5.69361107745264e+17,negative,Southwest,southwestair happend flight get cancel flight hold hour help,"[0.0, 0.0]",2015-02-21 21:00:40 -0800,IN,Eastern Time (US & Canada),negative,3
5.69360777926218e+17,negative,Southwest,southwestair thats get ta new recortongue stick cheeky playful blowing raspberry hr air hr wait bag deliver destination,"[0.0, 0.0]",2015-02-21 20:59:22 -0800,"Tallahassee, FL",America/Chicago,negative,1
5.69358646892749e+17,negative,Southwest,southwestair ive hold hour reschedule cancel flightled flight morning give need help,"[0.0, 0.0]",2015-02-21 20:50:54 -0800,"Boston, MA",Eastern Time (US & Canada),negative,3
5.693584764025e+17,negative,Southwest,southwestair fail southwest change flight different time city blame wont correct furious,"[0.0, 0.0]",2015-02-21 20:50:13 -0800,"Boston, MA",Eastern Time (US & Canada),negative,3
5.69358195862463e+17,negative,Southwest,southwestair hold hour minute rebook cancel flightlationyou guy need help,"[0.0, 0.0]",2015-02-21 20:49:06 -0800,"Boston, MA",Eastern Time (US & Canada),negative,3
5.69357168765501e+17,negative,Southwest,southwestair flight cancel flight two hour hold hang little help thx,"[0.0, 0.0]",2015-02-21 20:45:01 -0800,"McLean, VA",Eastern Time (US & Canada),negative,3
5.69357127040541e+17,negative,Southwest,southwestair hold hour call get disconnect thanks lot,"[0.0, 0.0]",2015-02-21 20:44:51 -0800,"Boston, MA",Eastern Time (US & Canada),negative,3
5.69356085359997e+17,negative,Southwest,southwestair everything ok rd call day time ive hold hr ill hang try,"[0.0, 0.0]",2015-02-21 20:40:43 -0800,"Boston, MA",America/New_York,negative,3
5.69355826248475e+17,negative,Southwest,southwestair hold music need fixedfrown sad andry poutingertain track loud phone button mash tone themestimated wait time would help,"[0.0, 0.0]",2015-02-21 20:39:41 -0800,"Boston, MA",Eastern Time (US & Canada),negative,0
5.6935533211331e+17,negative,Southwest,southwestair hold hour disconnect flight cancel flightled swell company,"[0.0, 0.0]",2015-02-21 20:37:43 -0800,"Boston, MA",Central Time (US & Canada),negative,3
5.6935517971737e+17,negative,Southwest,southwestair weather delay arent fault today get hotel two soak suitcase dry clothes stink frustrate,"[0.0, 0.0]",2015-02-21 20:37:07 -0800,"Boston, MA",Eastern Time (US & Canada),negative,1
5.69350730034729e+17,negative,Southwest,southwestair u texted flight denver sd tmrw cancel flightled hold hour try get help flight,"[39.73217408, -105.0050626]",2015-02-21 20:19:26 -0800,San Diego,Pacific Time (US & Canada),negative,3
5.69348678911021e+17,negative,Southwest,southwestair wow minute hold far phone die,"[0.0, 0.0]",2015-02-21 20:11:17 -0800,"Nashville, TN",Central Time (US & Canada),negative,3
5.69347252550017e+17,negative,Southwest,southwestair hold hour min whats holdup,"[0.0, 0.0]",2015-02-21 20:05:37 -0800,USA,Eastern Time (US & Canada),negative,3
5.69347125575725e+17,negative,Southwest,southwestair wait minute hold yall cancel flightled return flight answer phone,"[0.0, 0.0]",2015-02-21 20:05:07 -0800,"Boston, MA",Eastern Time (US & Canada),negative,3
5.69345829653254e+17,negative,Southwest,southwestair find parent luggage really go fll cancel flight sw flight call iflyswa long long wait,"[0.0, 0.0]",2015-02-21 19:59:58 -0800,"Boston, MA",Eastern Time (US & Canada),negative,3
5.69344036256903e+17,negative,Southwest,southwestair hold hour need rebook flight cancel flight help,"[0.0, 0.0]",2015-02-21 19:52:50 -0800,"Norfolk, VA",Central Time (US & Canada),negative,3
5.69342909205647e+17,negative,Southwest,southwestair flight cancel flightled stuck day paid boarding refuse honor reschedule flight,"[0.0, 0.0]",2015-02-21 19:48:22 -0800,"Havertown, Pa.",Eastern Time (US & Canada),negative,3
5.69342650068935e+17,negative,Southwest,southwestair flight today phl dal cancel flightled min hold rebooked tomorrow flight cancel flightled hold,"[0.0, 0.0]",2015-02-21 19:47:20 -0800,"Boston, MA",Eastern Time (US & Canada),negative,3
5.69342608813793e+17,negative,Southwest,southwestair hold hr rebook cancel flight flight anyone work,"[0.0, 0.0]",2015-02-21 19:47:10 -0800,"Boston, MA",Central Time (US & Canada),negative,3
5.69340341956039e+17,negative,Southwest,southwestair flight bos cancel flightled flight till tuesday spent get flight another airline hotel refund,"[0.0, 0.0]",2015-02-21 19:38:10 -0800,"Boston, MA",Eastern Time (US & Canada),negative,3
5.69338800452669e+17,negative,Southwest,southwestair flight cancel flight ive hold minute human interaction wan na get away,"[0.0, 0.0]",2015-02-21 19:32:02 -0800,"New York, NY",Eastern Time (US & Canada),negative,3
5.69337520573391e+17,negative,Southwest,southwestair hold airline min counting service terrible,"[0.0, 0.0]",2015-02-21 19:26:57 -0800,"Boston, MA",Eastern Time (US & Canada),negative,3
5.69336975750095e+17,negative,Southwest,southwestair hold minute try rebook cancel flightled flight companion ticket help,"[0.0, 0.0]",2015-02-21 19:24:47 -0800,"Chicago, IL",Eastern Time (US & Canada),negative,3
5.69336871853171e+17,negative,Southwest,southwestair still baltimore delta lap around u laugh ridiculous,"[39.1848041, -76.6787131]",2015-02-21 19:24:22 -0800,"Tallahassee, FL",America/Chicago,negative,2
5.69335624056091e+17,negative,Southwest,southwestair bad service cancel flightled flight fll phl usairways flight flew stuck fl day do,"[0.0, 0.0]",2015-02-21 19:19:25 -0800,"Havertown, Pa.",Eastern Time (US & Canada),negative,3
