tweet_id,airline_sentiment,airline,text,tweet_coord,tweet_created,tweet_location,user_timezone,predicted_sentiment,predicted_topic
5.69545575688831e+17,positive,Southwest,southwestair line mile long sky harbor morning staff courteous expeditious thank onechildfourbags,"[0.0, 0.0]",2015-02-22 09:13:41 -0800,"Boston, MA",Eastern Time (US & Canada),positive,2
5.69542114234671e+17,positive,Southwest,southwestair realize wrong departure date thanks make change easy,"[0.0, 0.0]",2015-02-22 08:59:56 -0800,"Columbus, OH",Eastern Time (US & Canada),positive,2
5.69538524321419e+17,positive,Southwest,southwestair last week flew dal lax get u almost hour early thank,"[0.0, 0.0]",2015-02-22 08:45:40 -0800,"Boston, MA",Eastern Time (US & Canada),positive,1
5.69524284873425e+17,positive,Southwest,southwestair say customer service consistently best,"[40.72845228, -80.08224442]",2015-02-22 07:49:05 -0800,Cranberry 16066/Bonita Springs,Eastern Time (US & Canada),positive,3
5.69522923029041e+17,positive,Southwest,southwestair aarp tfw appreciate tweet back unexpected,"[0.0, 0.0]",2015-02-22 07:43:40 -0800,"Boston, MA",Quito,positive,1
5.69520929128251e+17,positive,Southwest,southwestair although wait long due weather rscheduling phone call super rep solve issue thank,"[0.0, 0.0]",2015-02-22 07:35:45 -0800,Upstate New York,Eastern Time (US & Canada),positive,5
5.69508707178058e+17,positive,Southwest,southwestair make world well place visit elderly relative,"[0.0, 0.0]",2015-02-22 06:47:11 -0800,"Boston, MA",Eastern Time (US & Canada),positive,1
5.69491061543797e+17,positive,Southwest,southwestair finally passbook option swa app thank,"[0.0, 0.0]",2015-02-22 05:37:04 -0800,"Overland Park, KS",Eastern Time (US & Canada),positive,0
5.69488587135296e+17,positive,Southwest,southwestair ive dmd thanks,"[0.0, 0.0]",2015-02-22 05:27:14 -0800,"Nashville, TN",Central Time (US & Canada),positive,5
5.69487788753555e+17,positive,Southwest,southwestair great flight yesterday msy au thank great safetyservice beautiful sky httptcoxeqyahfvz,"[0.0, 0.0]",2015-02-22 05:24:04 -0800,nola/beantown,Hawaii,positive,2
5.69482685061554e+17,positive,Southwest,southwestair great example customer service morning msy head atl alison bobbi fantastic gate b thank,"[0.0, 0.0]",2015-02-22 05:03:47 -0800,"Boston, MA",Atlantic Time (Canada),positive,5
5.69374298168791e+17,positive,Southwest,southwestair thx customer service rep alex patient help reflight book problem cancel flight flight get u tmrw,"[0.0, 0.0]",2015-02-21 21:53:05 -0800,"Boston, MA",Eastern Time (US & Canada),positive,4
5.69359647699812e+17,positive,Southwest,southwestair thank help adam awesome gate agent b la get u home,"[0.0, 0.0]",2015-02-21 20:54:52 -0800,"Lockport, NY",Eastern Time (US & Canada),positive,1
5.69358458404803e+17,positive,Southwest,southwestair southwest airline way go,"[0.0, 0.0]",2015-02-21 20:50:09 -0800,"Boston, MA",Eastern Time (US & Canada),positive,1
5.69351618522706e+17,positive,Southwest,southwestair thanks get home denver tonight despite snow,"[0.0, 0.0]",2015-02-21 20:22:58 -0800,"Nashville, tn ",Central Time (US & Canada),positive,1
5.69347122992185e+17,positive,Southwest,southwestair delacy p compassionate professional despite flight challenge make passenger feel like priority,"[0.0, 0.0]",2015-02-21 20:05:06 -0800,"Fairfax, VA
",Eastern Time (US & Canada),positive,2
5.69346451526042e+17,positive,Southwest,southwestair pilotsamp crew flt customer service professional baggage claim outstanding thank,"[0.0, 0.0]",2015-02-21 20:02:26 -0800,"Fairfax, VA
",Eastern Time (US & Canada),positive,5
5.69341791482221e+17,positive,Southwest,southwestair thanks help class act way see air,"[0.0, 0.0]",2015-02-21 19:43:55 -0800,N 30°23' 0'' / W 97°44' 0'',Eastern Time (US & Canada),positive,1
5.69332152065593e+17,positive,Southwest,southwestair kudos add passbook app love,"[0.0, 0.0]",2015-02-21 19:05:37 -0800,"Wilmington, North Carolina",Eastern Time (US & Canada),positive,0
5.69330414193484e+17,positive,Southwest,southwestair male flight attendant flight orlando indy amaze need raise best experience,"[0.0, 0.0]",2015-02-21 18:58:43 -0800,"Boston, MA",Central Time (US & Canada),positive,4
5.69324035835712e+17,positive,Southwest,southwestair thx grand view today flt seatac phx grandcanyon arizona wow love photography httptcodpqouatdf,"[0.0, 0.0]",2015-02-21 18:33:22 -0800,"San Juan Island, WA",Pacific Time (US & Canada),positive,2
5.69316487447622e+17,positive,Southwest,southwestair want thank great effort jamie mckinnie buf true pro major delay own raise,"[0.0, 0.0]",2015-02-21 18:03:22 -0800,catch me if you can,Eastern Time (US & Canada),positive,2
5.69312734896136e+17,positive,Southwest,southwestair thanks make good poteettj cancel flightled flight,"[0.0, 0.0]",2015-02-21 17:48:27 -0800,Columbus OH,Eastern Time (US & Canada),positive,4
5.69312688272052e+17,positive,Southwest,southwestair sent another drink couponsi think coupon free drink anyone,"[0.0, 0.0]",2015-02-21 17:48:16 -0800,Los Angeles/SF/Palo Alto,Pacific Time (US & Canada),positive,1
5.69309777567875e+17,positive,Southwest,southwestair love southwest accept flight attendant many talent always flyswa,"[0.0, 0.0]",2015-02-21 17:36:42 -0800,"Boston, MA",Alaska,positive,3
5.69301244948324e+17,positive,Southwest,southwestair ill cant dm follow thanks,"[0.0, 0.0]",2015-02-21 17:02:48 -0800,"Charleston, SC",Eastern Time (US & Canada),positive,3
5.69296707982221e+17,positive,Southwest,southwestair thanks send kid destinationdragons concert vega imaginedragons awesome httptcogbeasz,"[0.0, 0.0]",2015-02-21 16:44:46 -0800,AREA 51 NEVADA ,Eastern Time (US & Canada),positive,1
5.69292859909673e+17,positive,Southwest,southwestair yes minute tweet able reschedule flight thanks,"[0.0, 0.0]",2015-02-21 16:29:29 -0800,"Houston, Texas",Eastern Time (US & Canada),positive,1
5.69277512892551e+17,positive,Southwest,southwestair gate attendant mccarran c vega dallas go beyond long day frustration welcome,"[0.0, 0.0]",2015-02-21 15:28:30 -0800,"Boston, MA",Eastern Time (US & Canada),positive,1
5.69276734798893e+17,positive,Southwest,southwestair three cheer denver staff dont know get theyre keep u smile httptcorxzmyy,"[0.0, 0.0]",2015-02-21 15:25:24 -0800,"Austin, Texas ",Eastern Time (US & Canada),positive,3
5.69273230579479e+17,positive,Southwest,southwestair great blackhistorymonth commercial thx atl singer musician life blacklivesmatter,"[0.0, 0.0]",2015-02-21 15:11:29 -0800,Atlanta,Eastern Time (US & Canada),positive,5
5.69266206596735e+17,positive,Southwest,southwestair replace vitaminwater beer bravo cheer leinenkugels dosequis fattire,"[0.0, 0.0]",2015-02-21 14:43:34 -0800,chicago,Central Time (US & Canada),positive,5
5.69263177784906e+17,positive,Southwest,southwestair hope apart team job opening,"[0.0, 0.0]",2015-02-21 14:31:32 -0800,Nwps  CA.,Alaska,positive,4
5.6925762671589e+17,positive,Southwest,southwestair make head denver employee really pleasant told someone application asks thanks,"[0.0, 0.0]",2015-02-21 14:09:29 -0800,"Murfreesboro, TN",Central Time (US & Canada),positive,4
5.69236557367939e+17,positive,Southwest,southwestair wan na say youre incredible send people see idol sooooo kind amaze destinationdragons,"[0.0, 0.0]",2015-02-21 12:45:45 -0800,Texas,Central Time (US & Canada),positive,3
5.69234280632754e+17,positive,Southwest,southwestair thank left ipad plane fill lose found form yall found ship back thank flysw,"[0.0, 0.0]",2015-02-21 12:36:43 -0800,"Chicago, IL",Central Time (US & Canada),positive,0
5.69230652433936e+17,positive,Southwest,southwestair sent way thanks help,"[0.0, 0.0]",2015-02-21 12:22:17 -0800,Denver,Mountain Time (US & Canada),positive,1
5.69221213026972e+17,positive,Southwest,southwestair thats awesome library,"[0.0, 0.0]",2015-02-21 11:44:47 -0800,Volunteer State,Eastern Time (US & Canada),positive,1
5.69215035089691e+17,positive,Southwest,southwestair thanks much make cancel flightlation ive sent u info,"[0.0, 0.0]",2015-02-21 11:20:14 -0800,North Texas,Central Time (US & Canada),positive,1
5.6920791225129e+17,positive,Southwest,southwestair dm sent thanks help,"[0.0, 0.0]",2015-02-21 10:51:56 -0800,"San Diego, CA",Eastern Time (US & Canada),positive,1
5.69206711443182e+17,positive,Southwest,southwestair bgr luv swa employee use always,"[38.90385896, -76.51625101]",2015-02-21 10:47:10 -0800,Austin,Eastern Time (US & Canada),positive,0
5.69194554290774e+17,positive,Southwest,southwestair best case point httpstcoucvnilmbx ryand happybirthday,"[0.0, 0.0]",2015-02-21 09:58:51 -0800,"Louisville, KY",Eastern Time (US & Canada),positive,3
5.69192081618371e+17,positive,Southwest,southwestair incredible view smooth flight way even tho turbulence pilot rock httptconsusfsbpv,"[0.0, 0.0]",2015-02-21 09:49:01 -0800,"San Diego, Ca",Eastern Time (US & Canada),positive,0
5.69180541662028e+17,positive,Southwest,southwestair thank u thank u thank u come u sincerely didnt think would happen lt swa thankyou,"[0.0, 0.0]",2015-02-21 09:03:10 -0800,The Universe,Pacific Time (US & Canada),positive,1
5.69175432702108e+17,positive,Southwest,southwestair flight bnardu excellent crew today,"[0.0, 0.0]",2015-02-21 08:42:52 -0800,"Nashville, TN",Eastern Time (US & Canada),positive,1
5.69173103009526e+17,positive,Southwest,southwestair never felt well take care indian aunty gold standard thanks aruna httptcoaypyaduya,"[0.0, 0.0]",2015-02-21 08:33:37 -0800,"Boston, MA",Central Time (US & Canada),positive,5
5.69171003852468e+17,positive,Southwest,southwestair southwestoliver thats great fa right,"[0.0, 0.0]",2015-02-21 08:25:16 -0800,"Farmington, Utah",Eastern Time (US & Canada),positive,4
5.69170590831133e+17,positive,Southwest,southwestair dm sent thank,"[0.0, 0.0]",2015-02-21 08:23:38 -0800,"Dallas, TX",Central Time (US & Canada),positive,4
5.69165654848205e+17,positive,Southwest,southwestair theellenshow imaginedragons kdepetro great first night destinationdragons httptconlrfouay,"[0.0, 0.0]",2015-02-21 08:04:01 -0800,"Rhode Island ,Mass,CT",Eastern Time (US & Canada),positive,3
5.69165556722504e+17,positive,Southwest,southwestair finally thx,"[0.0, 0.0]",2015-02-21 08:03:37 -0800,"Boston, MA",Mountain Time (US & Canada),positive,0
5.69163696041173e+17,positive,Southwest,southwestair hello southwestair im happy fly morning dalmdw look forward comfortable fight,"[0.0, 0.0]",2015-02-21 07:56:14 -0800,"Dallas, TX Memphis, TN, MS",Eastern Time (US & Canada),positive,4
5.6916227640361e+17,positive,Southwest,southwestair attendant atl airport awesome helpful cancel flightlations morning,"[0.0, 0.0]",2015-02-21 07:50:35 -0800,Oklahoma City,Central Time (US & Canada),positive,1
5.6916092496092e+17,positive,Southwest,southwestair flt crew orangecounty denver best weather delay pilot invite kid see cockpit luv,"[33.6839241, -117.8607358]",2015-02-21 07:45:13 -0800,"Los Angeles, California",Pacific Time (US & Canada),positive,3
5.69159068834624e+17,positive,Southwest,southwestair amaze experience staff dia last night blown away hospitality wife crutch,"[0.0, 0.0]",2015-02-21 07:37:51 -0800,"Boston, MA",Eastern Time (US & Canada),positive,4
5.69155784988164e+17,positive,Southwest,southwestair great trip past week vega work pic southwest southwest httptcoaycflalxv,"[0.0, 0.0]",2015-02-21 07:24:48 -0800,"Boston, MA",Eastern Time (US & Canada),positive,1
5.69148485519462e+17,positive,Southwest,southwestair glad u guy business w class ur competitor spiritairlines,"[0.0, 0.0]",2015-02-21 06:55:47 -0800,#PureMichigan ,Atlantic Time (Canada),positive,3
5.69148114193531e+17,positive,Southwest,southwestair thanks great service staff let change flight time free pvd sky always swa,"[0.0, 0.0]",2015-02-21 06:54:19 -0800,"Barrington, Rhode Island",Eastern Time (US & Canada),positive,1
5.69134718396052e+17,positive,Southwest,southwestair great flight great view httptcoaufmxdaj,"[0.0, 0.0]",2015-02-21 06:01:05 -0800,Den10,Central Time (US & Canada),positive,1
5.69124416891818e+17,positive,Southwest,southwestair favorite airline cant wait book flight new orleans trip april,"[0.0, 0.0]",2015-02-21 05:20:09 -0800,"Narragansett, Rhode Island",Atlantic Time (Canada),positive,0
5.69108013547688e+17,positive,Southwest,southwestair love boarding go chicago keepitmovin,"[0.0, 0.0]",2015-02-21 04:14:58 -0800,"Boston, MA",Central Time (US & Canada),positive,1
5.6903046376065e+17,positive,Southwest,southwestair great la flight clarence frank guy hoot thanks,"[0.0, 0.0]",2015-02-20 23:06:49 -0800,New York,Eastern Time (US & Canada),positive,1
5.68999266741412e+17,positive,Southwest,southwestair hey southwest wan na go see imaginedragons guy lot well jet blue,"[0.0, 0.0]",2015-02-20 21:02:51 -0800,City of Angels,Pacific Time (US & Canada),positive,3
5.68998369353298e+17,positive,Southwest,southwestair hey sourhwest send atlanta see imaginedragons fly southwest forever u guy best airline,"[0.0, 0.0]",2015-02-20 20:59:17 -0800,City of Angels,Pacific Time (US & Canada),positive,3
5.68973617687626e+17,positive,Southwest,southwestair fortunemagazine great news,"[0.0, 0.0]",2015-02-20 19:20:56 -0800,USA,Eastern Time (US & Canada),positive,1
5.68969143581413e+17,positive,Southwest,southwestair well plane arrive pretty much time degree ground texas much complain,"[30.30630631, -97.71394697]",2015-02-20 19:03:09 -0800,"Washington, DC",America/New_York,positive,0
5.68964732981531e+17,positive,Southwest,southwestair alls well get comped multiple bag make day httptcoaavvoreph,"[0.0, 0.0]",2015-02-20 18:45:37 -0800,Raleigh,Eastern Time (US & Canada),positive,4
5.68964652455092e+17,positive,Southwest,southwestair thanks ride chicago kmdw b httptcocpypgfnd,"[0.0, 0.0]",2015-02-20 18:45:18 -0800,"Boston, MA",Eastern Time (US & Canada),positive,4
5.6895807423019e+17,positive,Southwest,southwestair jasonwhitely flt emer stop albuquer heart condition crew awesome pilot maverick divert,"[0.0, 0.0]",2015-02-20 18:19:10 -0800,"Boston, MA",Central Time (US & Canada),positive,1
5.68957488021828e+17,positive,Southwest,southwestair thanks much appreciate kindness adjust reservation even snowstorm still prefer southwest,"[0.0, 0.0]",2015-02-20 18:16:50 -0800,"iPhone: 35.300907,-85.900749",Central Time (US & Canada),positive,1
5.68954934084788e+17,positive,Southwest,southwestair guy held flight thank take mdw oakland thanks,"[0.0, 0.0]",2015-02-20 18:06:41 -0800,"Boston, MA",Eastern Time (US & Canada),positive,1
5.68953190252544e+17,positive,Southwest,southwestair first time fly youve definitely,"[0.0, 0.0]",2015-02-20 17:59:45 -0800,"Douglaston, NY",Atlantic Time (Canada),positive,0
5.68951532252586e+17,positive,Southwest,southwestair rock open letter flight attendant httptcozfroinpszi lt child inspire thank,"[0.0, 0.0]",2015-02-20 17:53:10 -0800,"Boston, MA",Pacific Time (US & Canada),positive,0
5.68951064688374e+17,positive,Southwest,southwestair thanks awesome flight connection delayed staff crew purely amaze,"[40.77512287, -73.86982237]",2015-02-20 17:51:19 -0800,"Douglaston, NY",Atlantic Time (Canada),positive,1
5.68951063463617e+17,positive,Southwest,southwestair great flight get u back time thanks,"[0.0, 0.0]",2015-02-20 17:51:18 -0800,"Boston, MA",Eastern Time (US & Canada),positive,1
5.68948848263082e+17,positive,Southwest,southwestair thx smooth land today flymidway applaud u abt weather takemeback httptcooqzwclla,"[0.0, 0.0]",2015-02-20 17:42:30 -0800,Chicagoland,Central Time (US & Canada),positive,0
5.68947768149938e+17,positive,Southwest,southwestair frustrate idea great crew thanks happycustomer,"[0.0, 0.0]",2015-02-20 17:38:13 -0800,"Austin, Texas",Central Time (US & Canada),positive,1
5.68944054303625e+17,positive,Southwest,southwestair early bird great employee awesome passenger kill buzz,"[0.0, 0.0]",2015-02-20 17:23:27 -0800,Ohio,Eastern Time (US & Canada),positive,2
5.68942857123336e+17,positive,Southwest,southwestair ahah whyi love sw,"[0.0, 0.0]",2015-02-20 17:18:42 -0800,"Boston, MA",Hawaii,positive,3
5.68940981321638e+17,positive,Southwest,southwestair lucky people like annamarie norris bwi hope get recognize excellent cust service,"[0.0, 0.0]",2015-02-20 17:11:15 -0800,"Boston, MA",Quito,positive,3
5.68932070447141e+17,positive,Southwest,southwestair wish wouldve see hour ago want see tonight bad cry,"[0.0, 0.0]",2015-02-20 16:35:50 -0800,"Boston, MA",Arizona,positive,1
5.68929754151146e+17,positive,Southwest,southwestair sacintlairport feel like good day fly thanks ontime departure sna bestinclass ft takemehome,"[0.0, 0.0]",2015-02-20 16:26:38 -0800,"Sacramento, CA",Eastern Time (US & Canada),positive,4
5.68929652003217e+17,positive,Southwest,southwestair great trip yesterday outstanding flight attendant,"[0.0, 0.0]",2015-02-20 16:26:13 -0800,"Washington, D.C.",Eastern Time (US & Canada),positive,1
5.68928486188032e+17,positive,Southwest,southwestair im flight everyone nice helpful im hop well get fly thank,"[0.0, 0.0]",2015-02-20 16:21:35 -0800,Nashville,Central Time (US & Canada),positive,1
5.68926716644745e+17,positive,Southwest,southwestair thank,"[0.0, 0.0]",2015-02-20 16:14:34 -0800,Somewhere in Tennessee,Quito,positive,5
5.6892665661569e+17,positive,Southwest,southwestair thank see u next wednesday fll save peanut,"[0.0, 0.0]",2015-02-20 16:14:19 -0800,"Boston, MA",Central Time (US & Canada),positive,0
5.68925459540345e+17,positive,Southwest,southwestair happy finally put southwestairlines boarding pas passbook make life much easy,"[0.0, 0.0]",2015-02-20 16:09:34 -0800,Los Angeles,Pacific Time (US & Canada),positive,0
5.68906726906335e+17,positive,Southwest,southwestair get take care thank lt,"[0.0, 0.0]",2015-02-20 14:55:08 -0800,310,Pacific Time (US & Canada),positive,5
5.68898165635576e+17,positive,Southwest,southwestair please acknowledge attendant jeff wernicke beat class service sw,"[0.0, 0.0]",2015-02-20 14:21:06 -0800,"camas, wa",Alaska,positive,1
5.68894680881963e+17,positive,Southwest,southwestair thank much access destinationdragons tonight thetroubadour imaginedragons cry die rn ripme,"[0.0, 0.0]",2015-02-20 14:07:16 -0800,TX | CA,Central Time (US & Canada),positive,5
5.68894341243998e+17,positive,Southwest,southwestair excite last minute trip disneyland doesnt know yet httptconkafbjyari,"[0.0, 0.0]",2015-02-20 14:05:55 -0800,Texas,Eastern Time (US & Canada),positive,0
5.68892047559504e+17,positive,Southwest,southwestair thank much httptcotgsbdfps,"[0.0, 0.0]",2015-02-20 13:56:48 -0800,Dodger Stadium | Disneyland,Pacific Time (US & Canada),positive,0
5.68888806805512e+17,positive,Southwest,southwestair rule,"[41.78959656, -87.74028015]",2015-02-20 13:43:55 -0800,"chicago, il ",Central Time (US & Canada),positive,1
5.6888425211016e+17,positive,Southwest,southwestair happily flight delayed cockpit visit blew fouryrolds mind thanks capn httptcocmqezxvdh,"[0.0, 0.0]",2015-02-20 13:25:49 -0800,"St. Paul, MN",Central Time (US & Canada),positive,4
5.68883464923001e+17,positive,Southwest,southwestair flight hour long one best flight ive ever kudos flight crew airline general,"[0.0, 0.0]",2015-02-20 13:22:42 -0800,city of Lost Angels,Central Time (US & Canada),positive,1
5.68882321119511e+17,positive,Southwest,southwestair thanks good u military folk cold stlouis sure enjoy flight httptcorcdhqj,"[38.73434659, -90.35501265]",2015-02-20 13:18:09 -0800,"Opelika, Alabama ",Central Time (US & Canada),positive,1
5.68873020460126e+17,positive,Southwest,southwestair thank much send la destinationdragons tonight gon na rock,"[0.0, 0.0]",2015-02-20 12:41:11 -0800,TX ΚΔ,Central Time (US & Canada),positive,1
5.68872880865325e+17,positive,Southwest,southwestair oh see thanks support padresst,"[0.0, 0.0]",2015-02-20 12:40:38 -0800,San Diego,Eastern Time (US & Canada),positive,1
5.68870144891601e+17,positive,Southwest,southwestair yeah haha never one expensive much fun destinationdragons,"[0.0, 0.0]",2015-02-20 12:29:46 -0800,"Boston, MA",Central Time (US & Canada),positive,1
5.68868703762297e+17,positive,Southwest,southwestair best video see ever teamspirit httpstcoxjenanye,"[0.0, 0.0]",2015-02-20 12:24:02 -0800,Ottawa Canada ,Eastern Time (US & Canada),positive,3
5.68866106317746e+17,positive,Southwest,southwestair samoore thank kind response acknowledgement apology go long way southwestrocks,"[0.0, 0.0]",2015-02-20 12:13:43 -0800,"Austin, TX",Central Time (US & Canada),positive,0
5.68856987632603e+17,positive,Southwest,southwestair guy rock easy quick affordable change flight bestairlineever neverchange,"[0.0, 0.0]",2015-02-20 11:37:29 -0800,"Washington, DC",Eastern Time (US & Canada),positive,1
5.68852176799277e+17,positive,Southwest,thank help shannon great customer service southwestair,"[0.0, 0.0]",2015-02-20 11:18:22 -0800,"Astoria, New York",Eastern Time (US & Canada),positive,5
5.68849994167529e+17,positive,Southwest,southwestair thanks lindsey amp southwest twitter team great service amp speedy resolution luvagent swa,"[0.0, 0.0]",2015-02-20 11:09:41 -0800,"Boston, MA",Eastern Time (US & Canada),positive,1
5.68846061307085e+17,positive,Southwest,southwestair thank dming,"[0.0, 0.0]",2015-02-20 10:54:04 -0800,"washington, dc",Eastern Time (US & Canada),positive,5
5.68828574641328e+17,positive,Southwest,southwestair thats awesome love fly swa,"[0.0, 0.0]",2015-02-20 09:44:35 -0800,"St. Louis, MO",Central Time (US & Canada),positive,3
5.68828335922356e+17,positive,Southwest,southwestair guy flight attendant last flight hilarious,"[0.0, 0.0]",2015-02-20 09:43:38 -0800,South ~O-H-I-O~ Side,Eastern Time (US & Canada),positive,1
5.68828267660055e+17,positive,Southwest,southwestair thanks info quick response,"[0.0, 0.0]",2015-02-20 09:43:21 -0800,"Austin, TX",Central Time (US & Canada),positive,1
5.68827958527275e+17,positive,Southwest,southwestair shhhh dont want something else steal deal,"[0.0, 0.0]",2015-02-20 09:42:08 -0800,Kansas City,Central Time (US & Canada),positive,5
5.68823050571027e+17,positive,Southwest,southwestair give guy raisegreat start flight az mke,"[0.0, 0.0]",2015-02-20 09:22:38 -0800,Milwaukee wi,Central Time (US & Canada),positive,1
5.68807908374286e+17,positive,Southwest,southwestair oh gosh go dm thank,"[0.0, 0.0]",2015-02-20 08:22:27 -0800,"Boston, MA",Alaska,positive,5
5.68807451249627e+17,positive,Southwest,southwestair thank much youre amaze im go cry omg,"[0.0, 0.0]",2015-02-20 08:20:38 -0800,"Boston, MA",Atlantic Time (Canada),positive,3
5.68800998929662e+17,positive,Southwest,southwestair hi want see new route plan year newark love fly guy hope,"[0.0, 0.0]",2015-02-20 07:55:00 -0800,"Hoboken, NJ",Eastern Time (US & Canada),positive,0
5.68800246433776e+17,positive,Southwest,southwestair thank well touch moveaboutthecountry,"[0.0, 0.0]",2015-02-20 07:52:01 -0800,Ohio (by way of Nebraska),Eastern Time (US & Canada),positive,5
5.68795746721514e+17,positive,Southwest,southwestair flight bwi isp ready go thanks keep u warm frigidfriday httptcobfpfweyku,"[0.0, 0.0]",2015-02-20 07:34:08 -0800,"Dallas, TX ",Eastern Time (US & Canada),positive,1
5.68794864533385e+17,positive,Southwest,southwestair love love love southwest rock always httpstcoqvsffrdu,"[0.0, 0.0]",2015-02-20 07:30:38 -0800,Indiana,Indiana (East),positive,3
5.68791283575202e+17,positive,Southwest,southwestair shout flight crew take amaze care u double flight thankyou,"[0.0, 0.0]",2015-02-20 07:16:24 -0800,"Grand Rapids,MI & Orlando, FL",Pacific Time (US & Canada),positive,1
5.68787787815776e+17,positive,Southwest,southwestair please hate fly different airline youre fav,"[0.0, 0.0]",2015-02-20 07:02:30 -0800,Michigan,Tehran,positive,3
5.687844364283e+17,positive,Southwest,southwestair jackpot legroom httptcozoicegli,"[33.67698231, -117.8647932]",2015-02-20 06:49:11 -0800,"Boston, MA",Pacific Time (US & Canada),positive,2
5.68781747128803e+17,positive,Southwest,southwestair live southwest imagine dragon favorite band met bestfriends thanks would amaze,"[0.0, 0.0]",2015-02-20 06:38:30 -0800,"Boston, MA",Eastern Time (US & Canada),positive,5
5.68773575705899e+17,positive,Southwest,southwestair love air travel doesnt get easy,"[0.0, 0.0]",2015-02-20 06:06:02 -0800,Colorado,Mountain Time (US & Canada),positive,0
5.68772912557134e+17,positive,Southwest,southwestair receive awesome phone help jim today help switch around flight book point,"[0.0, 0.0]",2015-02-20 06:03:24 -0800,"Indianapolis, IN",Indiana (East),positive,1
5.68763245911126e+17,positive,Southwest,southwestair thank cant wait either,"[0.0, 0.0]",2015-02-20 05:24:59 -0800,"Boston, MA",Eastern Time (US & Canada),positive,0
5.68762437832479e+17,positive,Southwest,southwestair sweet glad hear ill keep guy mind next time,"[0.0, 0.0]",2015-02-20 05:21:46 -0800,"Reno, NV, USA, Earth, Sol",Pacific Time (US & Canada),positive,3
5.68759914514014e+17,positive,Southwest,southwestair employee bwi amaze,"[0.0, 0.0]",2015-02-20 05:11:45 -0800,D{M}V,Quito,positive,3
5.68758001856848e+17,positive,Southwest,southwestair thanks respond,"[0.0, 0.0]",2015-02-20 05:04:09 -0800,"Portsmouth, NH",Eastern Time (US & Canada),positive,1
5.68697648028488e+17,positive,Southwest,southwestair release flight september found fly direct lbb la excite tripofalifetime,"[0.0, 0.0]",2015-02-20 01:04:19 -0800,"Boston, MA",Eastern Time (US & Canada),positive,0
5.68671818262774e+17,positive,Southwest,southwestair gracias appreciate,"[0.0, 0.0]",2015-02-19 23:21:41 -0800,"Austin, TX",Central Time (US & Canada),positive,1
5.6866426650248e+17,positive,Southwest,southwestair fantastic thats best flight service ive ever,"[0.0, 0.0]",2015-02-19 22:51:41 -0800,Orlando Florida. (Winter Park),Eastern Time (US & Canada),positive,3
5.68639461648503e+17,positive,Southwest,southwestair fly week bring blanket bc freeze,"[0.0, 0.0]",2015-02-19 21:13:07 -0800,"Boston, MA",Eastern Time (US & Canada),positive,0
5.68624572985004e+17,positive,Southwest,southwestair love imagine dragon much eould die get ticket,"[0.0, 0.0]",2015-02-19 20:13:57 -0800,"Boston, MA",Eastern Time (US & Canada),positive,5
5.68622422309482e+17,positive,Southwest,southwestair love imagine dragon flip much pls destinationdragons,"[0.0, 0.0]",2015-02-19 20:05:24 -0800,"Boston, MA",Eastern Time (US & Canada),positive,5
5.68615365619663e+17,positive,Southwest,southwestair would awesome experience destinationdragons,"[0.0, 0.0]",2015-02-19 19:37:22 -0800,North Carolina,Eastern Time (US & Canada),positive,1
5.68607454893728e+17,positive,Southwest,southwestair would cool best airline company hooked imaginedragons ticket vega,"[0.0, 0.0]",2015-02-19 19:05:56 -0800,"Boston, MA",Eastern Time (US & Canada),positive,3
5.68605955614642e+17,positive,Southwest,southwestair appreciate reply hopefully lax agent get memo cheer,"[0.0, 0.0]",2015-02-19 18:59:58 -0800,City of Angels,Pacific Time (US & Canada),positive,1
5.68591059602829e+17,positive,Southwest,southwestair nice trip back home looong vaca httptcotrvfncedl,"[0.0, 0.0]",2015-02-19 18:00:47 -0800,~~ Rhode Island ~~,Eastern Time (US & Canada),positive,1
5.6858974083394e+17,positive,Southwest,southwestair usually excellent swa flight,"[0.0, 0.0]",2015-02-19 17:55:32 -0800,"Kansas City, Missouri",Central Time (US & Canada),positive,0
5.68585356586586e+17,positive,Southwest,southwestair jason gate san make afternoon southwestairlines stellarservice thanks,"[0.0, 0.0]",2015-02-19 17:38:07 -0800,"Boston, MA",Eastern Time (US & Canada),positive,4
5.68584029106266e+17,positive,Southwest,southwestair thanks add straight flight columbus oakland,"[0.0, 0.0]",2015-02-19 17:32:50 -0800,"ÜT: 34.621818,-82.614032",Eastern Time (US & Canada),positive,1
5.68582794340897e+17,positive,Southwest,southwestair look forward direct flight california see family often thank michaelbcoleman byebyeusairline,"[0.0, 0.0]",2015-02-19 17:27:56 -0800,"Boston, MA",Eastern Time (US & Canada),positive,0
5.68579873926746e+17,positive,Southwest,southwestair crew tonight outstanding god bless medically train passenger board,"[0.0, 0.0]",2015-02-19 17:16:20 -0800,Iowa,Central Time (US & Canada),positive,2
5.68575335148581e+17,positive,Southwest,southwestairgive crew swa high five avb guy nice xw land bostonlogan nicely do,"[0.0, 0.0]",2015-02-19 16:58:18 -0800,Northern Virginia,Eastern Time (US & Canada),positive,1
5.68573661378175e+17,positive,Southwest,southwestair honest didnt expect fast response thank chiberia go,"[36.0931536, -86.6973554]",2015-02-19 16:51:39 -0800,Chicago,Central Time (US & Canada),positive,0
