tweet_id,airline_sentiment,airline,name,retweet_count,text,tweet_coord,tweet_created,tweet_location,user_timezone
5.70049704618299E+017,negative,American,MSFHQ,0,@AmericanAir an hour now waiting on the phone for US Air help. 10 hours waiting at the airport yesterday. Love the service guys.,,2015-02-23 18:36:55 -0800,,Quito
5.70048310876119E+017,negative,American,kock,0,@AmericanAir I'm here standing at baggage claim waiting for bags FOR OVER AN HOUR at DFW. The gate is 100 feet from here! #nothappy,,2015-02-23 18:31:22 -0800,USA,
5.70047946932101E+017,negative,American,monumentsinking,0,@AmericanAir right so I missed my connection / had a three hour Kay over / then you lost my bag.,,2015-02-23 18:29:56 -0800,PDX JFK SFO BDL,Pacific Time (US & Canada)
5.70047669370036E+017,negative,American,StephFCampbell,0,"@AmericanAir obviously we did see an agent-booked us for tomorrow morning. No hotel, no transportation. #pregnantwithtwins #stranded #angry",,2015-02-23 18:28:50 -0800,"Kansas City, MO",Central Time (US & Canada)
5.70046633418891E+017,negative,American,vickyyp__,0,@AmericanAir I was suppose to be in FL 4 hours ago. And I'm not. I've been waiting for hours this is just ridiculous,"[41.95627333, -87.87860345]",2015-02-23 18:24:43 -0800,,Alaska
5.7004638782541E+017,neutral,American,PareshRP,0,@AmericanAir my 2498 to CLT left the gate. What is next for CLT. Need help,,2015-02-23 18:23:44 -0800,"Charlotte, NC",Eastern Time (US & Canada)
5.70045914347237E+017,negative,American,Amrutafrika,0,@AmericanAir you have a company policy that refuses employees to speak to other employees over the phone? Interesting,,2015-02-23 18:21:51 -0800,,
5.7004564571462E+017,negative,American,msofka,0,@AmericanAir still on hold. After you hung up on me the first time (another 45 minutes!) http://t.co/IMRLAu77iH,"[41.45858699, -81.86780822]",2015-02-23 18:20:47 -0800,"Cleveland, OH",Central Time (US & Canada)
5.70045585149063E+017,negative,American,NickWellen,0,@AmericanAir if it I have not rebooked didn't get notified that it was Cancelled Flightled,,2015-02-23 18:20:33 -0800,Minnesota,
5.70045461077353E+017,neutral,American,NickWellen,0,@AmericanAir is that the flight for tomorrow?,,2015-02-23 18:20:03 -0800,Minnesota,
5.70044700951839E+017,positive,American,TheCandaceSmith,0,"“@AmericanAir: @TheCandaceSmith Thanks for the shout-out, Candace! Enjoy the ride.” Always! I adore American Airlines!",,2015-02-23 18:17:02 -0800,Los Angeles,Pacific Time (US & Canada)
5.70044497330987E+017,negative,American,krescate,0,"Without notifying though? “@AmericanAir: @krescate We don't like Cancelled Flightling flights, Kim, but weather has not played nice with us.""",,2015-02-23 18:16:13 -0800,San Diego,Pacific Time (US & Canada)
5.70044332843135E+017,positive,American,momsgoodeats,0,"Still thinking, those PJs may have me sold @AmericanAir @momsgoodeats We'd #love to have you on board with us! @MandarinJourney here I come",,2015-02-23 18:15:34 -0800,#Omaha ,Central Time (US & Canada)
5.70044138302808E+017,neutral,American,DeputyBrans,0,@AmericanAir Do you have any flights with lie flat seating from STL to PDX around the date of March 5?,,2015-02-23 18:14:48 -0800,,
5.70043591927538E+017,negative,American,Amrutafrika,0,@AmericanAir how do you refuse a customer who is willing to pay to upgrade when half of your first class is empty,,2015-02-23 18:12:37 -0800,,
5.70043390773084E+017,negative,American,blogblogblog,0,@AmericanAir customer service (if you can call it that) refunded my money,,2015-02-23 18:11:49 -0800,"Brevard, NC",Central Time (US & Canada)
5.70043199596532E+017,negative,American,msofka,1,@AmericanAir im still on hold...,"[41.45856783, -81.86763782]",2015-02-23 18:11:04 -0800,"Cleveland, OH",Central Time (US & Canada)
5.7004298179473E+017,negative,American,BridgeburnerFid,1,@AmericanAir you ever wonder why you find yourselves responding to so many customer complaints on twitter? It's because your airline sucks.,,2015-02-23 18:10:12 -0800,,Atlantic Time (Canada)
5.70042963021206E+017,negative,American,AJDelgado13,1,@AmericanAir Are you people cruel or just stupid? Why are you posting my personal email on the damn Internet? Have u lost your mind?!,,2015-02-23 18:10:07 -0800,about.me/ajdelgado,Eastern Time (US & Canada)
5.7004282898382E+017,neutral,American,SGMo_,0,@AmericanAir Do we get a class discount on your wifi? I will be flying your airlines at approx. 4 Am?,,2015-02-23 18:09:35 -0800,The Onion Land,Eastern Time (US & Canada)
5.70042700835082E+017,negative,American,louprice13,0,@AmericanAir #customerservice. Sitting on my fourth plane today with a mechanical problem. No excuses for this. Tough to be loyal.,,2015-02-23 18:09:05 -0800,Chicago,
5.7004229635754E+017,positive,American,gcollingwood,0,@AmericanAir @contactcej thanks!,,2015-02-23 18:07:28 -0800,"Atlanta, GA USA",
5.7004215563445E+017,negative,American,gcollingwood,0,"@AmericanAir @americanairlines #BQONPA flight #1641 delayed from POS-MIA, missed #2214 MIA- ATL need seat on last flight to ATL.",,2015-02-23 18:06:55 -0800,"Atlanta, GA USA",
5.70042096242917E+017,negative,American,davidsalomonr,0,"@AmericanAir SO BAD service in Miami, AirPort..",,2015-02-23 18:06:41 -0800,Mexico,Central Time (US & Canada)
5.70041376005444E+017,negative,American,DWare_Laflare,0,@AmericanAir needs an entire customer service overhaul @Delta would never treat its customers with anything less that A1 service,,2015-02-23 18:03:49 -0800,Miami,Pacific Time (US & Canada)
5.70041195113492E+017,negative,American,Amrutafrika,1,@AmericanAir are you guys intentionally trying to lose customers and money?,,2015-02-23 18:03:06 -0800,,
5.70041144488231E+017,negative,American,msofka,0,"@AmericanAir why do you continually play the ""according to federal regulations"" every 58 seconds. I could see if you had quicker service...","[41.45862827, -81.86766456]",2015-02-23 18:02:54 -0800,"Cleveland, OH",Central Time (US & Canada)
5.70040903735374E+017,neutral,American,chaigen1,0,@AmericanAir can I send you my trusted traveler ID to add to my reservation for tsa pre?,,2015-02-23 18:01:56 -0800,,
5.70040802845422E+017,negative,American,AMoChapman,0,"@AmericanAir thanks, but I had to hire a car in Chicago and drive to MKE. Does that mean I have to go to the airport?????",,2015-02-23 18:01:32 -0800,'Straya',Sydney
5.70040750412407E+017,positive,American,projectguy,0,@AmericanAir the folks at the Executive Platinum desk are great pros.  They understand my displeasure with change fees and switch to SW.,,2015-02-23 18:01:20 -0800,San Antonio Texas,Central Time (US & Canada)
5.70040411206631E+017,positive,American,cubexg,0,@AmericanAir He thanks you. Anything you can do to help. Would any further information help in the process?,,2015-02-23 17:59:59 -0800,New York,Eastern Time (US & Canada)
5.70039635541275E+017,negative,American,youroptimallife,1,@AmericanAir thanks for a Cancelled Flightled flight then a delayed flight and NOT telling us More missed work More $ on hotel #WorstCustomerService,,2015-02-23 17:56:54 -0800,New York ,
5.70038882294608E+017,negative,American,archetype_snypo,0,@AmericanAir Flight 3487 delayed 1 hour because of pilots? I spend 5+ hours on the phone just to get an EP agent on the phone now this?,,2015-02-23 17:53:55 -0800,,
5.70038580967383E+017,negative,American,garytx,0,.@AmericanAir Advised GAs and pilot of my flight. Too bad no one took action.,,2015-02-23 17:52:43 -0800,"Austin, Texas area",Central Time (US & Canada)
5.70038564110467E+017,negative,American,DWare_Laflare,0,@AmericanAir @USAirways need to be reported to the @BBB_media for their complete disregard for paying customers! #DoNotFlyWithThem,,2015-02-23 17:52:39 -0800,Miami,Pacific Time (US & Canada)
5.70038498566283E+017,neutral,American,JohnMHaaland,0,@AmericanAir anything in particular I should ask for.   Will they want me to document my mileage plus status!,,2015-02-23 17:52:23 -0800,New York Tri-State,Eastern Time (US & Canada)
5.70037969819546E+017,negative,American,weezerandburnie,0,@AmericanAir how about you give us a number to call instead of the empty email since you are not working on it,,2015-02-23 17:50:17 -0800,Belle MO,
5.70037613899481E+017,negative,American,sammi2943,0,"@AmericanAir I have been checking consistently, and called multiple times. As a loyal AA customer, I'm disappointed.",,2015-02-23 17:48:52 -0800,,
5.7003653848814E+017,positive,American,unadesmemoriada,0,@AmericanAir congrats on your call center customer service! A guy named Fidencio answered and he went above &amp; beyond to help me! 👌👌👌,,2015-02-23 17:44:36 -0800,México,Mexico City
5.70036463729021E+017,neutral,American,lczand,0,"@AmericanAir daughter record loc. is KYBILC. She is traveling with 3 y.o. and needs to be in adjacent seats, not across isle.",,2015-02-23 17:44:18 -0800,SE USA,Central Time (US & Canada)
5.70036327825195E+017,negative,American,Lauren_Nann,0,@AmericanAir Gabriela in Miami is a very rude employee.Working the MIA-LGA check In. She made experience unpleasant.  #customerexperience,"[25.79667815, -80.28050395]",2015-02-23 17:43:45 -0800,"Harrison, New York",Eastern Time (US & Canada)
5.7003618781515E+017,negative,American,rkaradi,0,@AmericanAir ok makes no sense tho Since you'll give me a free upgrade to first.,,2015-02-23 17:43:12 -0800,,
5.70035338925593E+017,negative,American,redeyes313,0,"@AmericanAir I didn't want to Cancelled Flight, I wanted to take someone off and keep my price. Held at 402, at 10am today 440, now 530",,2015-02-23 17:39:50 -0800,"Lake County, Illinois",
5.70034368086827E+017,negative,American,mikesnavely,0,@AmericanAir it's not about the delay.  It's about the communication.,,2015-02-23 17:35:58 -0800,"Austin, TX",Central Time (US & Canada)
5.70034112863609E+017,negative,American,AChinRust,0,"@AmericanAir would you like any additional details of my issue? Airport, flight, agent name? Or are you happy w/ this automated lip service?",,2015-02-23 17:34:57 -0800,,
5.70034025148109E+017,negative,American,nf14jk,0,@AmericanAir 3611 was supposed to depart at 5:10pm central.  About ready to close the door at 7:34pm central.,,2015-02-23 17:34:36 -0800,,
5.70033764044304E+017,positive,American,maryella_green,0,"@AmericanAir @maryella_green despite the inconvenience, the situation was handled quickly and we appreciate it very much!",,2015-02-23 17:33:34 -0800,Sassy southerner in Chicago,Central Time (US & Canada)
5.70033624306709E+017,positive,American,sherscott,0,@AmericanAir Absolutely!,,2015-02-23 17:33:01 -0800,Houston,Central Time (US & Canada)
5.70033439857979E+017,negative,American,kathyjazztx,0,@AmericanAir - cluster continues-still on connecting instead of direct..bag charged and seats not together. #shafted,,2015-02-23 17:32:17 -0800,,
5.70033429817E+017,negative,American,StephFCampbell,0,@AmericanAir @USAirways - I'm pregnant with twins and you're going to abandon me overnight in an airport? No hotel? When it's your fault?,,2015-02-23 17:32:15 -0800,"Kansas City, MO",Central Time (US & Canada)
5.70033259842802E+017,negative,American,LunaStarwind,0,@AmericanAir has no idea what they're doing. Delay 1 flight from 5pm to 7:40pm then delay another TO THE SAME DESTINATION  @ THE SAME TIME.,,2015-02-23 17:31:34 -0800,"Menomonee Falls, WI, USA",Central Time (US & Canada)
5.70033099939185E+017,positive,American,maryella_green,0,"@AmericanAir @maryella_green just received it, actually. Thank you!!!!!!!!!",,2015-02-23 17:30:56 -0800,Sassy southerner in Chicago,Central Time (US & Canada)
5.70033000777458E+017,neutral,American,NickWellen,0,@AmericanAir are flights from Pensacola fl delayed flight 3670,,2015-02-23 17:30:32 -0800,Minnesota,
5.70032636657312E+017,neutral,American,shaun_souza,0,@AmericanAir the status on my itinerary says on request in red. What's that mean?,,2015-02-23 17:29:05 -0800,,
5.70032541933052E+017,negative,American,vickky1319,0,@AmericanAir have such a bad rep for loosing costumers luggage. I stopped flying them a while back.,,2015-02-23 17:28:43 -0800,Somewhere In The World...,Eastern Time (US & Canada)
5.70032010145608E+017,neutral,American,msofka,0,@AmericanAir @jokerunning this happened to me too!!!,,2015-02-23 17:26:36 -0800,"Cleveland, OH",Central Time (US & Canada)
5.70031758546063E+017,negative,American,msofka,0,@AmericanAir why did you drop my call. Why don't you have more people answering phones? Why is it always high call volume when I call,,2015-02-23 17:25:36 -0800,"Cleveland, OH",Central Time (US & Canada)
5.70031615130395E+017,positive,American,Princessk91,0,@AmericanAir thanks 😩. idk if it still Late Flight but I hope I get it tonight 😭,,2015-02-23 17:25:02 -0800,☀️SoFla☀️,Atlantic Time (Canada)
5.70031138913329E+017,negative,American,jokerunning,0,@AmericanAir I can't work with them if the call gets cut off while I'm still holding..... Is DFW looking any better tomorrow?,,2015-02-23 17:23:08 -0800,South Wales,London
5.70030165788459E+017,negative,American,contactcej,0,@AmericanAir u didn't give an answer why the flight delayed so long. and how do u compensate missing my other flights Lima to Cuzco??,,2015-02-23 17:19:16 -0800,,
5.7002959993088E+017,neutral,American,adams_jaco,0,@AmericanAir can you help me update a birthday that was incorrectly input in a reservation? This is preventing me from checking in,,2015-02-23 17:17:01 -0800,,
5.70029442514334E+017,negative,American,TinaHovsepian,0,@AmericanAir yep as I saidi feel sorry for you that you have to run their account how embarrassing for you,,2015-02-23 17:16:24 -0800,North Hollywood,
5.70028289399525E+017,negative,American,Captain_A_Hab,0,@AmericanAir TSA said there is nothing they could do. But the question is why are your employee's swapping your customers belongings?,,2015-02-23 17:11:49 -0800,"Charlotte,NC",
5.70028125024707E+017,negative,American,msofka,0,"@AmericanAir now I have to wait ""more than 60 minutes""","[41.45875201, -81.86775899]",2015-02-23 17:11:10 -0800,"Cleveland, OH",Central Time (US & Canada)
5.70028083606123E+017,positive,American,LSlay19,0,"@AmericanAir thanks, me too",,2015-02-23 17:11:00 -0800,"NC by day, DC by night....",Quito
5.70027031326536E+017,negative,American,theresa_harrell,0,@AmericanAir I need assistance reFlight Booking Problems a flight from dfw to lit,"[36.29164025, -94.11796975]",2015-02-23 17:06:49 -0800,,Central Time (US & Canada)
5.70026470741033E+017,negative,American,cubexg,0,"@AmericanAir Just took off. Sitting with someone who is scheduled on Buenos ares out of JFK,not sre if he will make it. R thy holding plane?",,2015-02-23 17:04:35 -0800,New York,Eastern Time (US & Canada)
5.70025681062633E+017,neutral,American,lizzybethc,0,"@AmericanAir the dinner and called me ""hon"". Not the service I would expect from 1st class.  #disappointed",,2015-02-23 17:01:27 -0800,"Seattle, WA",America/Los_Angeles
5.70025428095771E+017,neutral,American,lizzybethc,0,"@AmericanAir upgraded to 1st class. Inquired about red wine.  ""Sauvignon blanc &amp; I can't pronounce the other one.""  Couldn't describe...",,2015-02-23 17:00:27 -0800,"Seattle, WA",America/Los_Angeles
5.70024324666565E+017,negative,American,garytx,3,".@AmericanAir No. I watched these bags be abandoned at depart gate. Watched for &gt;40 mins until owner returned, 20+ mins after I reported",,2015-02-23 16:56:04 -0800,"Austin, Texas area",Central Time (US & Canada)
5.70022265343123E+017,positive,American,MarkMan23,0,@AmericanAir everything for sorted out. Thanks for the help. Excited to get home tonight!,,2015-02-23 16:47:53 -0800,"San Diego, CA",Pacific Time (US & Canada)
5.70021871577477E+017,negative,American,chagaga2013,0,@AmericanAir my Mistake multibillion dollar company,,2015-02-23 16:46:19 -0800,new york city,Central Time (US & Canada)
5.700217951237E+017,negative,American,fsugoldy,0,@AmericanAir why would it take that long? My credit card company says the card hasn't been charged yet. Should it take 5 days for this?,,2015-02-23 16:46:01 -0800,Ft. Lauderdale,Central Time (US & Canada)
5.70021682569556E+017,negative,American,chagaga2013,0,@AmericanAir for our delays !!! I'm out of more money because of you,,2015-02-23 16:45:34 -0800,new york city,Central Time (US & Canada)
5.7002159939233E+017,negative,American,chagaga2013,0,"@AmericanAir I have got a flight for
The next day !! What about a credit ! You guys are a multimillion dollar company give us back a Credit",,2015-02-23 16:45:14 -0800,new york city,Central Time (US & Canada)
5.70021329065394E+017,negative,American,FunNateofPMG,0,@AmericanAir dont send me a tweet to cover your social media complaints. How about sending me a message with a way to resolve?!?! #CustServ,,2015-02-23 16:44:09 -0800,,Quito
5.70021225323299E+017,negative,American,chagaga2013,0,"@AmericanAir @barrettkarabis what a joke you can mail
The receipt !! Yet. We can't mail
Them
A payment and fly before hand right",,2015-02-23 16:43:45 -0800,new york city,Central Time (US & Canada)
5.70021054015541E+017,negative,American,djjohnpayne,0,@AmericanAir No. It does. You could not be more wrong. http://t.co/66NXZhBbMT,,2015-02-23 16:43:04 -0800,"Las Vegas, NV",Pacific Time (US & Canada)
5.70020117284725E+017,positive,American,mikeschmenger,0,@AmericanAir keep up the good work.  Got me to my destination safe and on time today,,2015-02-23 16:39:21 -0800,,
5.70019099268358E+017,negative,American,redeyes313,1,"@AmericanAir Why doesn't anyone make a better effort to retain customers. It should be an easy fix, I just want to travel AA.",,2015-02-23 16:35:18 -0800,"Lake County, Illinois",
5.70018532727103E+017,negative,American,AChinRust,0,@AmericanAir btr trained gate agts. Im a frequent flyer &amp; have nvr had issue w/my bag 2day I was forced 2 gate check while priority boarding,,2015-02-23 16:33:03 -0800,,
5.70018285544206E+017,negative,American,sammi2943,1,@AmericanAir misplaced my bag 36 hr ago and can't tell me where it is. I've lost $1000 of stuff :( #AmericanAirlines #unamericanairlines,,2015-02-23 16:32:04 -0800,,
5.70017905879986E+017,negative,American,shelia_talia,0,@AmericanAir Cancelled Flightled two flights from Miami to Nashville yesterday and could not get me on a flight for 3-4 days. #Southwestairwasthere,,2015-02-23 16:30:33 -0800,,
5.70017867342725E+017,negative,American,Wswallace1,0,"@AmericanAir lost 3 pieces of our bags, haven't delivered them in 36 hours, lied that they were delivered, and still no refund.  Never again",,2015-02-23 16:30:24 -0800,,
5.70017634495787E+017,negative,American,nf14jk,0,@AmericanAir improve Envoy's performance.  5th trip through ORD in 2015 I've been delayed for hours because of Envoy.  I could drive faster!,,2015-02-23 16:29:29 -0800,,
5.70017101097935E+017,negative,American,melindaeasley,0,@AmericanAir two Cancelled Flightled LGA flights. Both by @Delta took off. Looks like I have a new carrier @Delta!,"[35.87658269, -78.79254351]",2015-02-23 16:27:21 -0800,Manhattan ,Eastern Time (US & Canada)
5.70016890996666E+017,positive,American,PareshRP,0,@AmericanAir Lady at B1 ABQ for 5347 on 2/23 was of a great service to all among several Cancelled Flightlations,,2015-02-23 16:26:31 -0800,"Charlotte, NC",Eastern Time (US & Canada)
5.70016770708283E+017,negative,American,msofka,0,@AmericanAir any ways to get through the 50 minute wait to book a flight?,"[41.45847861, -81.86764536]",2015-02-23 16:26:03 -0800,"Cleveland, OH",Central Time (US & Canada)
5.70016517829624E+017,neutral,American,waynebevan,0,@AmericanAir Can you provide guidance on how I should work with them to resolve the issue,,2015-02-23 16:25:02 -0800,,Alaska
5.70015876902232E+017,negative,American,whyemes,0,"@AmericanAir Really?They closed the gate at 10:30 instead of40.I got there at 10:39. If u wudda put in my ktn like I asked, I wudda made it.",,2015-02-23 16:22:30 -0800,,
5.70015527961272E+017,negative,American,jokerunning,0,"@AmericanAir trying to change flight via DFW tomorrow, can't get thru on phone, long wait then cut off x2, can you help please?",,2015-02-23 16:21:06 -0800,South Wales,London
5.700154327504E+017,positive,American,flemmingerin,0,@AmericanAir thanks for following up- it finally worked!! Fingers crossed the new flight works.,,2015-02-23 16:20:44 -0800,San Diego,
5.70015279654294E+017,negative,American,StevenCWaters,0,@AmericanAir stuck on the tarmac in CLT because the our gate is not open. Hope I don't miss my connection.... #logistics #AmericanView,,2015-02-23 16:20:07 -0800,Winterville NC,
5.70014637397295E+017,negative,American,StephanSDalal,0,"@AmericanAir I waited on hold for two hours, only to have my call. Really unreliable.",,2015-02-23 16:17:34 -0800,,
5.70014602903339E+017,positive,American,susan2312,0,@AmericanAir Was not on board you today just watched report unfold on Twitter but still am very proud!,,2015-02-23 16:17:26 -0800,"Hants/Surrey, UK",London
5.70014299625787E+017,negative,American,JeremyDDickey,0,@AmericanAir now a delay to the rebooked flight?!,,2015-02-23 16:16:14 -0800,"Washington, D.C.",Eastern Time (US & Canada)
5.70013289188631E+017,negative,American,ashritt,0,@AmericanAir after several miss communications I was able to get to ORD but I am not home yet and not sure I will get there due to her error,,2015-02-23 16:12:13 -0800,"Iowa City, IA",Eastern Time (US & Canada)
5.70013116857238E+017,neutral,American,runsammrun,0,@AmericanAir um no just hanging out what’s new w you?,"[0.0, 0.0]",2015-02-23 16:11:32 -0800,NYC - Miami - Chicago,Eastern Time (US & Canada)
5.70011304221667E+017,negative,American,ItsJustJill,2,"@AmericanAir Hey, AA! There was a mistake made by your CR on my Flight Booking Problems. When I call your reservations #, I keep getting hung up on. Advise.",,2015-02-23 16:04:19 -0800,"Dallas, or sometimes Detroit",
5.70011216313131E+017,negative,American,frqnttraveler,0,@AmericanAir emailed AAdvantage for status match ... still waiting.  Can't wait to move from @united but help me out here :),,2015-02-23 16:03:58 -0800,california,
5.70010327036735E+017,negative,American,Princessk91,0,@AmericanAir I'll try to have a great week once I receive it 😩😭💔,,2015-02-23 16:00:26 -0800,☀️SoFla☀️,Atlantic Time (Canada)
5.70009856851223E+017,negative,American,nopunsforrori,0,@AmericanAir not having pillows or blankets or a flight home for 40 people does bad things to my hair,,2015-02-23 15:58:34 -0800,"Ithaca, NY",Eastern Time (US & Canada)
5.70009228867293E+017,negative,American,monumentsinking,0,@AmericanAir What are we going to do about the nightmare you guys out me through yesterday? Zero response from the tweet you last sent me.,,2015-02-23 15:56:05 -0800,PDX JFK SFO BDL,Pacific Time (US & Canada)
5.70009017625526E+017,negative,American,ariefriedheim,0,@AmericanAir I tried site &amp; doesnt allow me. Same reason why I wasn't allowed to board this morning. Will try diff airline for work trips,,2015-02-23 15:55:14 -0800,"New York, NY",Eastern Time (US & Canada)
5.700090088175E+017,negative,American,ollypop15,0,@AmericanAir I bought a plane ticket 2 months ago and still haven't received my flight info and ticket in my email when it will come?,,2015-02-23 15:55:12 -0800,,
5.70008958691365E+017,negative,American,Robin_Downing,0,"@AmericanAir your DCA baggage claim employees should realize a please, a thank you and an apology can go a long way #customerservice #DCA",,2015-02-23 15:55:00 -0800,,Eastern Time (US & Canada)
5.70008661885526E+017,negative,American,MaryHan28,0,@AmericanAir  2/2 You took cost for both flights out of my bank account. Now I can't get a refund for 2 weeks? I have been a loyal customer.,,2015-02-23 15:53:49 -0800,,
5.70008179280646E+017,negative,American,egk7,0,@AmericanAir I took the day off from work and drove 9 hours round trip to rescue my daughter and 3 other students from LaGuardia. Thanks!,,2015-02-23 15:51:54 -0800,,
5.70007852724699E+017,negative,American,vickyyp__,0,@AmericanAir you're airline is ridiculous,"[41.97367122, -87.89700781]",2015-02-23 15:50:36 -0800,,Alaska
5.70007830083854E+017,negative,American,egk7,0,@AmericanAir the group of minor children were broken up into groups. Some still in Miami. Delta has much better customer service!,,2015-02-23 15:50:31 -0800,,
5.70007324380631E+017,neutral,American,HargobindV,0,@AmericanAir Is there a way I can get a record of all the flights I've taken with you?,,2015-02-23 15:48:31 -0800,"Kansas City, Missouri",Central Time (US & Canada)
5.70006834674835E+017,positive,American,CorsoSystems,0,"@AmericanAir Thank you for the response, we got it resolved at the counter.",,2015-02-23 15:46:34 -0800,"Chicago, IL",
5.70006830405046E+017,negative,American,samoss58,0,"@AmericanAir that's the one. My original arrival time was 10:14am, after all said and done I may be there by 9:19pm central. Not impressed.",,2015-02-23 15:46:33 -0800,,
5.70006768681493E+017,negative,American,PervezNabil,0,@AmericanAir My flight 1389 from Las Vegas to DFW was Cancelled Flightled! I've been on hold forever and I still have not spoken to anyone! Pls Help,,2015-02-23 15:46:18 -0800,"Frisco, Texas",Eastern Time (US & Canada)
5.70006737190855E+017,negative,American,UllCon,0,"@AmericanAir every time I try to call, it tells me to try again Late Flightr and just hangs up.",,2015-02-23 15:46:11 -0800,"Michigan, US",Quito
5.70006707935572E+017,negative,American,JeremyDDickey,0,@AmericanAir rebooked into a different airport. Throwing a wrench into plans 👀,,2015-02-23 15:46:04 -0800,"Washington, D.C.",Eastern Time (US & Canada)
5.70006301968867E+017,negative,American,PhilipStafford,0,@AmericanAir crew did the best they could but it was out of their control. You only get one chance of a honeymoon &amp; you failed miserably,,2015-02-23 15:44:27 -0800,"Tampa, Florida",
5.70006028864999E+017,negative,American,judyatpan,0,"@AmericanAir Thx, someone picked up after 45 minutes",,2015-02-23 15:43:22 -0800,"Oakland, CA",Pacific Time (US & Canada)
5.70004771496714E+017,negative,American,PhilipStafford,0,@AmericanAir overbooked business class from Mia to uvf - after being in the correct seat we were moved back to economy on our special day,,2015-02-23 15:38:22 -0800,"Tampa, Florida",
5.70004519679074E+017,positive,American,Darth_Roo,0,@AmericanAir no kidding! Gonna take some beating on the apron... And there are some good lookin' planes out there!,,2015-02-23 15:37:22 -0800,Somewhere on Tyneside,London
5.70003289326158E+017,negative,American,GREATNESSEOA,0,@AmericanAir that's unacceptable,,2015-02-23 15:32:28 -0800,McKinney TX,
5.70003144366793E+017,negative,American,GREATNESSEOA,0,@AmericanAir so what if I didn't have the funds to purchase another ticket? Your error would cause my family to miss the funeral,,2015-02-23 15:31:54 -0800,McKinney TX,
5.70003097554006E+017,negative,American,chagaga2013,0,@AmericanAir I have to miss a whole days worth of work tomorrow but I'm suree you guys don't care,"[35.17267919, -89.77001941]",2015-02-23 15:31:43 -0800,new york city,Central Time (US & Canada)
5.70002971678757E+017,negative,American,chagaga2013,0,@AmericanAir this is a big company should be happy to do something for a customer when now it's costing more for delays oh and did I mention,"[35.17282894, -89.76988366]",2015-02-23 15:31:13 -0800,new york city,Central Time (US & Canada)
5.70002805295096E+017,negative,American,fsugoldy,0,@AmericanAir I have a ticket that has been pending for 4 days. Is it normal to take that long?? I want to make sure there isn't a problem.,,2015-02-23 15:30:33 -0800,Ft. Lauderdale,Central Time (US & Canada)
5.70002679142855E+017,negative,American,chagaga2013,0,@AmericanAir and just bad cs! I will be back on @JetBlue  at least when you stuck they look out for you and apologize for any trouble,"[35.17266822, -89.76993377]",2015-02-23 15:30:03 -0800,new york city,Central Time (US & Canada)
5.70002432375149E+017,negative,American,chagaga2013,0,@AmericanAir for my delay and you know what I get a we don't credit anybody back a supervisor who cut me off when speaking,"[35.1728241, -89.76989935]",2015-02-23 15:29:04 -0800,new york city,Central Time (US & Canada)
5.70002269577441E+017,negative,American,chagaga2013,0,@AmericanAir a free check bag a food comp a flying credit something to help out now that I'm an additional 200 dollars in the hole,"[35.17263842, -89.769988]",2015-02-23 15:28:25 -0800,new york city,Central Time (US & Canada)
5.70002236065116E+017,negative,American,vairamo,0,@AmericanAir yes I did but no response.,,2015-02-23 15:28:17 -0800,,Eastern Time (US & Canada)
5.70002186991763E+017,negative,American,AMoChapman,0,@AmericanAir my bags were checked through to Cancelled Flightled flight 362. When will they arrive in MKE? Not much help from grnd staff. Havoc in DFW,,2015-02-23 15:28:06 -0800,'Straya',Sydney
5.70002083832734E+017,negative,American,raymackin,0,"@AmericanAir I'd just like to know where my bag is, when I'll get it and why I don't have it already. No accountability from Cust Service.",,2015-02-23 15:27:41 -0800,,Eastern Time (US & Canada)
5.7000205110877E+017,negative,American,chagaga2013,0,@AmericanAir I will never fly with you guys again! I am stuck in memphis another day. Called to be credit something anything,"[35.17279513, -89.76980671]",2015-02-23 15:27:33 -0800,new york city,Central Time (US & Canada)
5.70001483472757E+017,neutral,American,davejmt,0,@AmericanAir - don't be jealous.  I live in Sydney and my T-shirt and jeans don't suit the office for work. I need suits and a warm jacket.,,2015-02-23 15:25:18 -0800,"ÜT: -37.82304,144.961311",Hawaii
5.70001418825949E+017,negative,American,Rizzilient,0,@AmericanAir @Rizzilient I booked tickets using miles and need to change the dates.  Have been trying to get to an advantage rep 4 two days,,2015-02-23 15:25:03 -0800,,
5.70001282603229E+017,negative,American,TinaHovsepian,3,@AmericanAir is the company from hell with NO consideration for customers that give it hundreds of millions of dollars per year #SMH,,2015-02-23 15:24:30 -0800,North Hollywood,
5.70001183600812E+017,neutral,American,murraysm,0,@AmericanAir No snow in St. Louis. Cold but no snow. Hub flights welcome.,,2015-02-23 15:24:06 -0800,"St. Louis, Missouri USA",Central Time (US & Canada)
5.70001092206924E+017,negative,American,raymackin,0,@AmericanAir Took a flight yesterday fron TPA-DFW-AUS. Bag went to IAH. Today bag went to IAH-DFW and then back to IAH. Still no bag!,,2015-02-23 15:23:45 -0800,,Eastern Time (US & Canada)
5.7000080562695E+017,negative,American,mcconnell_km,0,@AmericanAir it is absolutely unacceptable.  I have been calling all day and am hung up on every time. I just need a 5 minute bit of help!,,2015-02-23 15:22:36 -0800,Chicago!,Central Time (US & Canada)
